# Single SKU Max Power Table
#   OFDM 6 ~ 54              | |                       HT20 MCS 0 ~ 15                       | |                   HT40 MCS 0 ~ 15                             | |               VHT80 MCS 0 ~ 9             |
ch36 17 17 17 16 16 16 15 15 17 17 16 16 16 15 15 14 17 17 16 16 16 15 15 14 17 17 16 16 16 15 15 14 17 17 16 16 16 15 15 14 17 17 17 16 16 16 15 14 13 13
ch38 17 17 17 16 16 16 15 15 17 17 16 16 16 15 15 14 17 17 16 16 16 15 15 14 17 17 16 16 16 15 15 14 17 17 16 16 16 15 15 14 17 17 17 16 16 16 15 14 13 13 
ch40 17 17 17 16 16 16 15 15 17 17 16 16 16 15 15 14 17 17 16 16 16 15 15 14 17 17 16 16 16 15 15 14 17 17 16 16 16 15 15 14 17 17 17 16 16 16 15 14 13 13
ch42 17 17 17 16 16 16 15 15 17 17 16 16 16 15 15 14 17 17 16 16 16 15 15 14 17 17 16 16 16 15 15 14 17 17 16 16 16 15 15 14 17 17 17 16 16 16 15 14 13 13
ch44 17 17 17 16 16 16 15 15 17 17 16 16 16 15 15 14 17 17 16 16 16 15 15 14 17 17 16 16 16 15 15 14 17 17 16 16 16 15 15 14 17 17 17 16 16 16 15 14 13 13
ch46 17 17 17 16 16 16 15 15 17 17 16 16 16 15 15 14 17 17 16 16 16 15 15 14 17 17 16 16 16 15 15 14 17 17 16 16 16 15 15 14 17 17 17 16 16 16 15 14 13 13
ch48 17 17 17 16 16 16 15 15 17 17 16 16 16 15 15 14 17 17 16 16 16 15 15 14 17 17 16 16 16 15 15 14 17 17 16 16 16 15 15 14 17 17 17 16 16 16 15 14 13 13

ch52 14 14 14 14 14 14 15 15 15 15 15 15 15 15 15 15 15 14 14 14 14 14 14 14 15 15 15 15 15 15 15 15 15 15 15 14 14 14 14 14 13 13 13 13 13 14 14 14 14 14
ch54 14 14 14 14 14 14 15 15 15 15 15 15 15 15 15 15 15 14 14 14 14 14 14 14 15 15 15 15 15 15 15 15 15 15 15 14 14 14 14 14 13 13 13 13 13 14 14 14 14 14
