# Single SKU Max Power Table
#   OFDM 6 ~ 54              | |                       HT20 MCS 0 ~ 15                       | |                   HT40 MCS 0 ~ 15                             | |               VHT80 MCS 0 ~ 9             |
ch36 17 17 17 16 16 15 15 15 17 17 17 17 17 17 16 16 16 15 15 15 15 15 14 14 17 17 17 17 16 16 16 16 16 15 15 15 15 14 14 14 17 17 17 16 16 16 15 15 14 14 
ch38 17 17 17 16 16 15 15 15 17 17 17 17 17 17 16 16 16 15 15 15 15 15 14 14 17 17 17 17 16 16 16 16 16 15 15 15 15 14 14 14 17 17 17 16 16 16 15 15 14 14 
ch40 17 17 17 16 16 15 15 15 17 17 17 17 17 17 16 16 16 15 15 15 15 15 14 14 17 17 17 17 16 16 16 16 16 15 15 15 15 14 14 14 17 17 17 16 16 16 15 15 14 14
ch42 17 17 17 16 16 15 15 15 17 17 17 17 17 17 16 16 16 15 15 15 15 15 14 14 17 17 17 17 16 16 16 16 16 15 15 15 15 14 14 14 17 17 17 16 16 16 15 15 14 14
ch44 17 17 17 16 16 15 15 15 17 17 17 17 17 17 16 16 16 15 15 15 15 15 14 14 17 17 17 17 16 16 16 16 16 15 15 15 15 14 14 14 17 17 17 16 16 16 15 15 14 14
ch46 17 17 17 16 16 15 15 15 17 17 17 17 17 17 16 16 16 15 15 15 15 15 14 14 17 17 17 17 16 16 16 16 16 15 15 15 15 14 14 14 17 17 17 16 16 16 15 15 14 14
ch48 17 17 17 16 16 15 15 15 17 17 17 17 17 17 16 16 16 15 15 15 15 15 14 14 17 17 17 17 16 16 16 16 16 15 15 15 15 14 14 14 17 17 17 16 16 16 15 15 14 14
ch52 14 14 14 14 14 14 15 15 15 15 15 15 15 15 15 15 15 14 14 14 14 14 14 14 15 15 15 15 15 15 15 15 15 15 15 14 14 14 14 14 13 13 13 13 13 14 14 14 14 14
ch54 14 14 14 14 14 14 15 15 15 15 15 15 15 15 15 15 15 14 14 14 14 14 14 14 15 15 15 15 15 15 15 15 15 15 15 14 14 14 14 14 13 13 13 13 13 14 14 14 14 14
ch56 14 14 14 14 14 14 15 15 15 15 15 15 15 15 15 15 15 14 14 14 14 14 14 14 15 15 15 15 15 15 15 15 15 15 15 14 14 14 14 14 13 13 13 13 13 14 14 14 14 14
ch58 14 14 14 14 14 14 15 15 15 15 15 15 15 15 15 15 15 14 14 14 14 14 14 14 15 15 15 15 15 15 15 15 15 15 15 14 14 14 14 14 13 13 13 13 13 14 14 14 14 14
ch60 14 14 14 14 14 14 15 15 15 15 15 15 15 15 15 15 15 14 14 14 14 14 14 14 15 15 15 15 15 15 15 15 15 15 15 14 14 14 14 14 13 13 13 13 13 14 14 14 14 14
ch62 14 14 14 14 14 14 15 15 15 15 15 15 15 15 15 15 15 14 14 14 14 14 14 14 15 15 15 15 15 15 15 15 15 15 15 14 14 14 14 14 13 13 13 13 13 14 14 14 14 14
ch64 14 14 14 14 14 14 15 15 15 15 15 15 15 15 15 15 15 14 14 14 14 14 14 14 15 15 15 15 15 15 15 15 15 15 15 14 14 14 14 14 13 13 13 13 13 14 14 14 14 14
ch100 19 19 19 18 17 16 16 15 19 19 19 18 18 18 17 17 16 16 16 15 15 15 14 14 18 18 18 18 17 17 17 16 16 16 16 15 15 15 14 14 17 17 17 16 16 16 15 15 14 14
